wetland_code,wetland,station,sitecode,log_flux,fluxrate,wl_cm,wfps,wl_rising,wl_change1,wl_change7,flux_cat,colorcat,event,date,wl_delta1,wl_delta7,air_temp_C,DEWP,STP_kPa,precip_mm,snow_mm,RH,water_temp_C,precip_sum2,precip_sum3,precip_sum4,ice_cover,soil_temp,vwc,dist_m,rel_elev_m,afp,wfps_interp,inundated
W1,QB,NA,NA,-3.113507309242374,-0.0055552,-67.3229867946018,21.969657236815692,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W1,QB,NA,NA,-2.179561325107085,0.06309113,-19.4049423128447,66.59709859885933,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W1,QB,NA,NA,-3.0313014217927976,-0.0017472,-40.9489005400464,35.66717216513994,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W1,QB,NA,NA,-3.0396758016614784,-0.0021496,-63.624322649061504,13.965579131642986,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W1,QB,NA,NA,-3.0458956801893975,-0.0024463,-70.4501447580766,19.904487770759417,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W1,QB,NA,NA,-3.0325539467063525,-0.0018076,-104.925030748905,15.036724148394793,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W1,QB,NA,NA,-1.6961922679111345,0.13338046,-12.0559770868447,57.70189420513984,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W1,QB,NA,NA,-3.021616395710039,-0.0012776,-32.3232814769896,44.10444757468543,Water level rising,falling,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W1,QB,NA,NA,-3.029922142651215,-0.0016806,-36.7409858671345,41.14058526138596,Water level rising,falling,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W1,QB,NA,NA,-3.037721615826253,-0.002056,-68.65724678166349,19.727789258776404,Water level rising,falling,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.015812539388183,-9.94e-4,-54.237809980528894,52.531103231269924,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.055745582260366,-0.0029124,-78.360551385903,43.86261171765779,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.257346419430791,-0.0115096,-111.687582454469,31.886564669895954,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.054179517578868,-0.0028386,-43.2568551292369,58.19854328633842,Water level rising,falling,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.081013511733669,-0.0040873,-65.8243507698976,50.088928331838915,Water level rising,falling,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.0246401077212353,-0.0014247,-97.1175989153769,38.843719861378204,Water level rising,falling,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.0475667669949122,-0.0025257,-23.6126133280039,65.89980939516269,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.083521407463592,-0.0042023,-47.047968987941104,48.79491139245735,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.0387671313178006,-0.0021061,-79.476111004782,37.57454300753127,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.048302171927454,-0.0025606,-13.846513792481598,76.93943558443782,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.8654902850922257,0.0069552,-35.7903574858102,50.16525306702526,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.112724621886001,-0.0055204,-66.268060777086,42.79629935196025,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.9773816803413977,9.26e-4,-21.1609937067463,65.89165663925185,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.8762683402867575,0.00634463,-53.4678117822179,50.89106088703222,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.9850693253857377,5.36e-4,-7.55878595542407,73.407322645481,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.0089796336396204,-6.58e-4,-38.055967660449205,51.646577741724315,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.0355089812435927,-0.0019498,-25.244260775140297,58.99149384763759,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.0185015369667942,-0.0011256,-30.162528599702,62.77158949493459,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.7735722457404948,0.01243856,-17.416766635777,73.9936409899248,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.6258277477244603,0.02237982,-7.78893572089427,73.407322645481,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.1230157962584406,-0.0059758,-42.5330184934257,56.65651680939523,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.952023569591535,0.0022339,-27.2231345095837,68.10902152975405,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-1.913268608193291,0.09759716,-7.85004925331436,65.1315337088748,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.136657792622023,-0.0065723,-42.0377266377157,53.74633161567459,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.418806935446975,0.03902777,-27.055139941009,66.03850727524951,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-0.5954721084100981,0.50130223,-23.540295026472798,69.68142632770154,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.98796253628963,3.9e-4,-60.677334210185094,54.593600722707194,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.7366743922288177,0.01478544,-43.9598288080014,58.37397205243456,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.6943831225546986,0.01758406,-38.2407944460343,61.11355735399855,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.2211884970341296,-0.0100924,-64.9302809980735,51.52270763293514,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.209522206666086,-0.0096241,-101.61382495074001,38.34049985235241,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.1260072597441755,-0.0061073,-47.5009879323704,57.78591281717871,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.165427479272502,-0.0078039,-85.1630814491716,44.25206388396726,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.047577299064538,-0.0025262,-62.658204257654305,54.55978521434264,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.928820445937538,0.00346006,-84.3096653850809,51.26690029559947,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-2.998536200886725,-1.4e-4,-114.405022244023,28.733474064582737,Water level falling,rising,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.0429035488314624,-0.0023038,-69.8528073198992,52.874662701058,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.0647415737473214,-0.0033341,-101.829682915234,44.497894066105935,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.0624384757487997,-0.0032265,-26.7909195390915,63.88135692048585,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.060100142586794,-0.003117,-60.153817129574804,51.89242126128313,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-0.7495777322969707,0.42256606,-10.859823979149901,69.60618580055385,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W3,TB,NA,NA,-3.022330901438003,-0.0013124,-45.6563950175258,57.10206051561567,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W6,BB,wetland_well,center,-0.6227201269107305,0.4864831488,18.97091039998595,NA,Water level rising,falling,rising,inundated,Inundated source,02,2017-11-01,-1.5746868712855004,29.8178304506284,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W6,BB,wetland_well,center,0.3519579184760776,1.3718486889000001,32.8945727168564,NA,Water level falling,falling,falling,inundated,Inundated source,03,2017-11-28,-0.6659974435808493,-2.4029329018153973,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W6,BB,wetland_well,center,0.24032537109656116,1.22166284535,59.5975890659226,NA,Water level rising,falling,rising,inundated,Inundated source,06,2018-03-08,-0.9930939777778036,3.5886236449073508,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W6,BB,wetland_well,center,0.782500695587101,2.13693429015,54.4058569997189,NA,Water level falling,falling,falling,inundated,Inundated source,07,2018-04-11,-0.20369615138890396,-1.4144897270833496,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W6,BB,wetland_well,center,0.7448147916435095,2.0560513405500003,53.71896227749675,NA,Water level falling,falling,falling,inundated,Inundated source,08,2018-05-02,-0.8159176277777433,-3.7544107611110533,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W6,BB,wetland_well,center,1.5839802343710112,4.824318181050001,39.80157232819115,NA,Water level rising,falling,rising,inundated,Inundated source,09,2018-06-26,-4.025521734722247,0.789380122916647,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W6,BB,wetland_well,center,0.2512818899904305,1.23567245145,32.9194360191634,NA,Water level rising,rising,rising,inundated,Inundated source,10,2018-07-22,50.5465644125,53.0680522576389,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W6,BB,wetland_well,center,0.9436866381981043,2.5194365617500005,47.1814099635975,NA,Water level rising,falling,rising,inundated,Inundated source,12,2018-09-29,-1.980412800075797,23.916307912027904,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W2,DB,wetland_well,center,-0.9555878040027087,0.3345860169,13.83514524386495,NA,Water level falling,falling,falling,inundated,Inundated source,01,2017-10-17,-1.6162543164347003,-3.3459154218829,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W2,DB,wetland_well,center,1.1286446090896667,3.04146351765,28.53651460842765,NA,Water level rising,falling,rising,inundated,Inundated source,02,2017-11-01,-0.44513516876714476,24.68643003938689,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W2,DB,wetland_well,center,1.1865748109908474,3.2258415928499997,51.17425171702085,NA,Water level falling,falling,falling,inundated,Inundated source,03,2017-11-28,-0.6908178569681453,-1.1975445249235008,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W2,DB,wetland_well,center,-0.49638092078713314,0.5587297191,111.2148704460185,NA,Water level rising,rising,rising,inundated,Inundated source,06,2018-03-08,2.955966460416505,5.714686734490499,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W2,DB,wetland_well,center,-1.211114274865007,0.24786519075000002,94.35739995203716,NA,Water level falling,falling,falling,inundated,Inundated source,07,2018-04-11,-0.7825465826388864,-5.606530321527856,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W2,DB,wetland_well,center,-1.0203729422735095,0.31046048415,95.8051367999538,NA,Water level falling,falling,falling,inundated,Inundated source,08,2018-05-02,-1.063252838194444,-3.0238238694445556,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W2,DB,wetland_well,center,0.0804440422357386,1.0337681997000001,72.6572449513427,NA,Water level falling,falling,falling,inundated,Inundated source,09,2018-06-26,-2.403423388888953,-7.86375843680554,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W2,DB,wetland_well,center,-2.102219225487215,0.07218497115000001,23.49633130967605,NA,Water level rising,rising,rising,inundated,Inundated source,10,2018-07-22,12.601791818055553,7.604632713888883,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W2,DB,wetland_well,center,-0.8863212409185143,0.3621692385,72.2259664774089,NA,Water level rising,rising,rising,inundated,Inundated source,12,2018-09-29,1.1625651302328635,29.4372291043069,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W5,DK,wetland_well,center,-1.4644825312949747,0.18119759805000002,-2.6540402403240497,NA,Water level rising,falling,rising,inundated,Inundated source,02,2017-11-01,-0.5438754628579989,18.215488017443676,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,FALSE
W5,DK,wetland_well,center,-0.5403133591245124,0.5325656715,13.6684020985168,NA,Water level falling,falling,falling,inundated,Inundated source,03,2017-11-28,-1.0582140963602988,-3.198201779648251,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W5,DK,wetland_well,center,-1.027124358829617,0.308035062,84.11349640784974,NA,Water level rising,rising,rising,inundated,Inundated source,06,2018-03-08,1.446355977083286,6.601188106018483,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W5,DK,wetland_well,center,-1.1691341295761672,0.2606357952,71.22356877706275,NA,Water level falling,falling,falling,inundated,Inundated source,07,2018-04-11,-0.9203244134259023,-4.729872080555552,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W5,DK,wetland_well,center,-0.9219017801538966,0.3477618657,73.929668430535,NA,Water level falling,falling,falling,inundated,Inundated source,08,2018-05-02,-1.2338789034722453,-3.3507538909722,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W5,DK,wetland_well,center,-1.568066653027425,0.15844779495,17.541400771507206,NA,Water level rising,rising,rising,inundated,Inundated source,10,2018-07-22,26.466637861805566,21.520429350694457,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W5,DK,wetland_well,center,-0.018693037493693592,0.93148059375,-5.5350693690020405,NA,Water level falling,falling,falling,inundated,Inundated source,11,2018-09-05,-2.7486579605600894,-16.206159750925938,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,FALSE,NA,NA,NA,NA,NA,NA,FALSE
W5,DK,wetland_well,center,-0.4830578248183067,0.56689415055,66.5587186851022,NA,Water level rising,rising,rising,inundated,Inundated source,12,2018-09-29,2.0164403247060534,32.75999512794681,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,-1.4981990329115835,0.17353237230000002,10.76276421993163,NA,Water level falling,falling,falling,inundated,Inundated source,01,2017-10-17,-1.7723916578942163,-5.042905560344831,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,-1.1597353191601412,0.26356916565,14.242805185724539,NA,Water level rising,rising,rising,inundated,Inundated source,02,2017-11-01,0.21369152047530804,11.159397390360313,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,-1.2563983002890606,0.23467750515000002,33.09039998845425,NA,Water level falling,falling,falling,inundated,Inundated source,03,2017-11-28,-0.5090169810825955,-0.07514994839824851,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,-1.8428985053035043,0.10835775945000002,101.82981785959251,NA,Water level rising,rising,rising,inundated,Inundated source,06,2018-03-08,0.5377429687495123,3.6082390921293097,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,-1.3768756545241567,0.20236580055000003,95.1523749975558,NA,Water level falling,rising,falling,inundated,Inundated source,07,2018-04-11,0.6268649876617474,-1.2460588923611056,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,-1.0701881638130337,0.2929439817,98.0580104864447,NA,Water level falling,falling,falling,inundated,Inundated source,08,2018-05-02,-0.9126671034722023,-1.4085413604167911,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,-0.4705949418765954,0.57463053885,81.98403666144469,NA,Water level falling,falling,falling,inundated,Inundated source,09,2018-06-26,-1.8956346951389094,-4.2752115069444585,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,-0.5140358384123176,0.5480769595500001,41.308468069778,NA,Water level rising,rising,rising,inundated,Inundated source,10,2018-07-22,14.633991097916653,6.824104327083305,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,0.2887172814629864,1.2847143267,21.448878163296598,NA,Water level falling,falling,falling,inundated,Inundated source,11,2018-09-05,-1.6733129656607026,-11.941552623842554,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W4,ND,wetland_well,center,-1.6325166364747288,0.14543711055000003,73.1760042527454,NA,Water level rising,rising,rising,inundated,Inundated source,12,2018-09-29,2.129951682967402,24.948617959819202,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W1,QB,wetland_well,center,2.0686995992279296,7.86452436945,24.757311446471448,NA,Water level falling,falling,falling,inundated,Inundated source,01,2017-10-17,-0.9684649122500524,-3.255883204552653,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W1,QB,wetland_well,center,1.8825006509788975,6.519913398,30.2225389296673,NA,Water level rising,falling,rising,inundated,Inundated source,02,2017-11-01,-0.8014565559085938,11.356158208420851,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W1,QB,wetland_well,center,1.6855311421400496,5.345315851050001,35.1817199393365,NA,Water level falling,falling,falling,inundated,Inundated source,03,2017-11-28,-0.4749377970548494,-2.110429632426097,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W1,QB,wetland_well,center,-0.9911397825779958,0.32115341565000005,79.56502975510705,NA,Water level rising,rising,rising,inundated,Inundated source,06,2018-03-08,2.324076426388899,5.854614978935146,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W1,QB,wetland_well,center,-0.6221882082631582,0.4867685901,70.2253918507089,NA,Water level falling,falling,falling,inundated,Inundated source,07,2018-04-11,-0.4584137097221941,-2.4427250972222083,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W1,QB,wetland_well,center,0.3649542845789166,1.39044815595,71.55278049445896,NA,Water level falling,falling,falling,inundated,Inundated source,08,2018-05-02,-0.8237248590277346,-1.4717958666666533,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W1,QB,wetland_well,center,1.821749083640527,6.1326629928,60.31213784168115,NA,Water level falling,falling,falling,inundated,Inundated source,09,2018-06-26,-1.6074221673611007,-2.402308070138851,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W1,QB,wetland_well,center,-1.6073984837332898,0.15040830195000002,39.5895685770978,NA,Water level rising,rising,rising,inundated,Inundated source,10,2018-07-22,22.36453090625,17.4833295451389,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
