wetland,station,sitecode,event,date,fluxrate,wl_cm,wl_delta1,wl_change1,wl_delta7,wl_change7,air_temp_C,DEWP,STP_kPa,precip_mm,snow_mm,RH,water_temp_C,precip_sum2,precip_sum3,precip_sum4,ice_cover,soil_temp,vwc,dist_m,rel_elev_m,afp,wfps,wfps_interp,inundated,log_flux,cuberoot,flux_cat
ND,SC-E,ND SC-E,03,2017-11-28,-0.0049821,-122.054737698712,-0.9879136081659965,falling,-1.5241437428429947,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,11.5,34,5.1251139229947915,1.543304,0.5894538144570676,36.580623449117596,NA,FALSE,-3.100695090526646,-0.17079329354438863,non-inundated sink
ND,SC-A,ND SC-A,04,2018-01-17,-0.0031909,1.08300469722221,0.8236009347221831,rising,13.76267148287691,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.1,68.3,-5.317065828108264,0.42468800000000034,0.11452989755397835,85.6394226843105,NA,TRUE,-3.0616776505159624,-0.14722144113083213,non-inundated sink
ND,SC-C,ND SC-C,04,2018-01-17,-0.0026061,-45.3015424789961,0.46624735395630523,rising,20.350341495198606,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.1,36.825,0.06626370407614893,0.9337040000000001,0.5842774792860286,38.660301986880576,NA,FALSE,-3.049261750545752,-0.13761434015411012,non-inundated sink
ND,SC-D,ND SC-D,04,2018-01-17,-1.19e-4,-68.4494071256066,0.28261905319359926,rising,24.787556281346497,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.1,30.7,2.718994477225549,1.1958320000000002,0.6339906468715482,32.625191442727235,NA,FALSE,-2.998115110255785,-0.04918684734458729,non-inundated sink
ND,SC-E,ND SC-E,04,2018-01-17,-0.0020699,-100.18615951183301,0.10225525555497939,rising,29.14588724907398,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.1,26.875,5.1251139229947915,1.543304,0.6607038144570676,28.9148310351481,NA,FALSE,-3.0380115794368088,-0.1274431375303064,non-inundated sink
ND,SC-C,ND SC-C,05,2018-02-08,-0.0046797,-13.8476871386361,3.2131706399075988,rising,11.3874769945336,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,4.75,47.666666666666664,0.06626370407614893,0.9337040000000001,0.47586081261936164,50.04230082936344,NA,FALSE,-3.0940002232502426,-0.1672653579485293,non-inundated sink
ND,SC-D,ND SC-D,05,2018-02-08,-0.0018564,-32.77148240188,4.535678428771497,rising,13.4021590397521,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,4.45,31.9,2.718994477225549,1.1958320000000002,0.6106573135382151,35.104847687017006,NA,FALSE,-3.0335670675370716,-0.12290150088990429,non-inundated sink
ND,SC-E,ND SC-E,05,2018-02-08,-0.0025649,-60.359259971555105,5.834674968055495,rising,15.381024515277801,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,4.716666666666667,30.1,5.1251139229947915,1.543304,0.6007871477904005,35.361269334147046,NA,FALSE,-3.048392817991527,-0.1368853001290813,non-inundated sink
ND,wetland_well,center,06,2018-03-08,0.10835775945000002,101.82981785959251,0.5377429687495123,rising,3.6082390921293097,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.8428985053035043,0.47674557651400373,inundated
ND,SC-D,ND SC-D,06,2018-03-08,-0.0025123,-17.4154182606068,0.8298050858509001,rising,3.712437142214199,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,NA,9.233333333333333,43.13333333333333,2.718994477225549,1.1958320000000002,0.5096573135382152,45.83821685872857,NA,FALSE,-3.0472845488426215,-0.13594309903392615,non-inundated sink
ND,SC-E,ND SC-E,06,2018-03-08,-0.0022635,-53.487893274795795,-0.8929631388888879,falling,3.607849615740811,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,NA,9.3,35.7,5.1251139229947915,1.543304,0.5724538144570674,38.40965462157348,NA,FALSE,-3.042058974542031,-0.13129862144178978,non-inundated sink
ND,wetland_well,center,07,2018-04-11,0.20236580055000003,95.1523749975558,0.6268649876617474,rising,-1.2460588923611056,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.3768756545241567,0.5871003957594616,inundated
ND,SC-C,ND SC-C,07,2018-04-11,0.00887973,1.25234595694446,-0.47885404305553014,falling,-2.83011247638888,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,14.733333333333333,68.3,0.06626370407614893,0.9337040000000001,0.2695274792860287,71.70396811144448,NA,TRUE,-2.832258390169856,0.2070776622870471,non-inundated source
ND,SC-D,ND SC-D,07,2018-04-11,-0.0024622,-24.339013761449397,0.6051243793320005,rising,-1.3278203202619991,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,14.4,38.53333333333333,2.718994477225549,1.1958320000000002,0.555657313538215,40.9497516914144,NA,FALSE,-3.0462300949404146,-0.13503337080842145,non-inundated sink
ND,SC-E,ND SC-E,07,2018-04-11,-0.0024623,-58.445195961832894,1.7325840183790007,rising,0.33799469166660145,rising,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,13.433333333333334,27.53333333333333,5.1251139229947915,1.543304,0.6541204811237346,29.623132322520682,NA,FALSE,-3.046232198531771,-0.1350351988692717,non-inundated sink
ND,wetland_well,center,08,2018-05-02,0.2929439817,98.0580104864447,-0.9126671034722023,falling,-1.4085413604167911,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.0701881638130337,0.6641428885921097,inundated
ND,SC-D,ND SC-D,08,2018-05-02,-0.0022321,-21.507621728167102,-0.8738190054867019,falling,-1.3311276288747038,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,29.666666666666668,38.36666666666667,2.718994477225549,1.1958320000000002,0.557323980204881,40.77263338825091,NA,FALSE,-3.0414014131913203,-0.13068865322559076,non-inundated sink
ND,SC-E,ND SC-E,08,2018-05-02,-0.0031701,-54.7783996847495,-1.1540008368056007,falling,-2.1938496847222027,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,28.633333333333333,30.96666666666667,5.1251139229947915,1.543304,0.6197871477904006,33.31705802375518,NA,FALSE,-3.061233391172268,-0.14690085405742656,non-inundated sink
ND,wetland_well,center,09,2018-06-26,0.57463053885,81.98403666144469,-1.8956346951389094,falling,-4.2752115069444585,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.4705949418765954,0.8313736091937632,inundated
ND,SC-C,ND SC-C,09,2018-06-26,0.35023207,-7.49825027072618,-1.4358055406234795,falling,-1.79107039507132,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,24.53333333333333,68.3,0.06626370407614893,0.9337040000000001,0.2695274792860287,71.70396811144448,NA,FALSE,-0.9157107251106025,0.7048855975189244,non-inundated source
ND,SC-D,ND SC-D,09,2018-06-26,-0.0029101,-37.923438701988,-2.014381187520293,falling,-4.581273430068997,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,24.3,41.03333333333333,2.718994477225549,1.1958320000000002,0.5306573135382151,43.60652623886775,NA,FALSE,-3.055696738322048,-0.14276967502801066,non-inundated sink
ND,SC-E,ND SC-E,09,2018-06-26,-0.0029393,-76.8081402278051,-2.582671045138895,falling,-7.321872855555597,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,24.366666666666667,30.966666666666665,5.1251139229947915,1.543304,0.6197871477904006,33.31705802375518,NA,FALSE,-3.0563170211654125,-0.14324560462946415,non-inundated sink
ND,wetland_well,center,10,2018-07-22,0.5480769595500001,41.308468069778,14.633991097916653,rising,6.824104327083305,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.5140358384123176,0.8183652537309601,inundated
ND,SC-A,ND SC-A,10,2018-07-22,0.1357614,3.44054068611113,11.683508891116162,rising,1.52430436527778,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.5,68.3,-5.317065828108264,0.42468800000000034,NA,NA,72.3517001333705,TRUE,-1.6832922244545818,0.5139554029750806,non-inundated source
ND,SC-B,ND SC-B,10,2018-07-22,0.00302488,-20.7643850881398,13.564525558865501,rising,3.6981778765651008,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.466666666666665,63.833333333333336,-2.9971237174072143,0.6502400000000002,NA,NA,61.68377605816616,FALSE,-2.9369940416174027,0.14462256177308158,non-inundated source
ND,SC-C,ND SC-C,10,2018-07-22,-0.0061062,-51.181708445986295,15.249711181870403,rising,6.072577429152304,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.4,38.7,0.06626370407614893,0.9337040000000001,NA,NA,48.27783963105939,FALSE,-3.1259821989432535,-0.18277789651137694,non-inundated sink
ND,SC-D,ND SC-D,10,2018-07-22,-0.0050407,-80.057124191789,17.416378411448107,rising,9.125376853907198,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.333333333333332,26.966666666666665,2.718994477225549,1.1958320000000002,NA,NA,35.551473696738896,FALSE,-3.1019976429129237,-0.17146031488889055,non-inundated sink
ND,SC-E,ND SC-E,10,2018-07-22,-0.0043682,-117.41960454655501,19.544527112499992,rising,12.123904288889008,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.5,25.633333333333333,5.1251139229947915,1.543304,NA,NA,19.08457322353171,FALSE,-3.087150437089112,-0.16346853537612296,non-inundated sink
ND,wetland_well,center,11,2018-09-05,1.2847143267,21.448878163296598,-1.6733129656607026,falling,-11.941552623842554,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,0.2887172814629864,1.0870983980130076,inundated
ND,SC-A,ND SC-A,11,2018-09-05,0.00340924,-15.8107619707861,-2.0259602812257,falling,-13.55262661656923,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,29.566666666666666,68.3,-5.317065828108264,0.42468800000000034,0.11452989755397835,85.6394226843105,NA,FALSE,-2.929771514276728,0.15050555344974423,non-inundated source
ND,SC-B,ND SC-B,11,2018-09-05,0.00468615,-41.0930928458563,-1.9317596765184035,falling,-13.364430477733194,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,29.233333333333334,64,-2.9971237174072143,0.6502400000000002,0.23502868842000346,73.14045910375998,NA,FALSE,-2.9061448008832866,0.1673421695871201,non-inundated source
ND,SC-C,ND SC-C,11,2018-09-05,-0.0027888,-72.3406959044418,-1.8315462672555043,falling,-13.164221819397206,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,29.366666666666667,37.6,0.06626370407614893,0.9337040000000001,0.5765274792860287,39.47392680805729,NA,FALSE,-3.053124126403411,-0.14075779554617504,non-inundated sink
ND,SC-D,ND SC-D,11,2018-09-05,-0.0033704,-102.28361412262299,-1.7027004553460046,falling,-12.906810687250797,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,29.7,16.333333333333332,2.718994477225549,1.1958320000000002,0.7776573135382151,17.35759371002857,NA,FALSE,-3.0655197463672614,-0.14993182086725274,non-inundated sink
ND,SC-E,ND SC-E,11,2018-09-05,-0.00364,-140.694619128037,-1.576145235648994,falling,-12.653975753010002,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,30.833333333333332,18.1,5.1251139229947915,1.543304,0.7484538144570675,19.473802483206722,NA,FALSE,-3.0713182605105858,-0.1538274336196236,non-inundated sink
ND,wetland_well,center,12,2018-09-29,0.14543711055000003,73.1760042527454,2.129951682967402,rising,24.948617959819202,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.6325166364747288,0.5258861654103909,inundated
ND,SC-B,ND SC-B,12,2018-09-29,0.1244774,3.26771544356851,1.9694923324573799,rising,18.675852348601712,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,-2.9971237174072143,0.6502400000000002,NA,NA,70.92882467021498,TRUE,-1.745960058621157,0.49930222667776447,non-inundated source
ND,SC-C,ND SC-C,12,2018-09-29,-0.0020830000000000002,-22.5090669443508,1.9100888471147996,rising,22.1241500668957,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,0.06626370407614893,0.9337040000000001,NA,NA,59.568130570920744,FALSE,-3.038284931475244,-0.12771142672954008,non-inundated sink
ND,SC-D,ND SC-D,12,2018-09-29,-0.0024823,-44.987593398585204,2.1019554209524998,rising,26.98815517779269,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,2.718994477225549,1.1958320000000002,NA,NA,49.66108868313516,FALSE,-3.0466530057724985,-0.13539982065261227,non-inundated sink
ND,SC-E,ND SC-E,12,2018-09-29,-0.0035649,-76.06690693807761,2.2904110334774828,rising,31.765689086718396,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,5.1251139229947915,1.543304,NA,NA,35.963390940079975,FALSE,-3.069699640208514,-0.15276215769291668,non-inundated sink
QB,wetland_well,center,01,2017-10-17,7.86452436945,24.757311446471448,-0.9684649122500524,falling,-3.255883204552653,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,2.0686995992279296,1.988646029773403,inundated
QB,SC-A,QB SC-A,01,2017-10-17,2.02808898,-0.682358826852916,-0.517020644463672,falling,-2.358936711702766,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,-6.395081663592008,0.24079200000000028,NA,NA,63.84528624196048,FALSE,0.7314487117795341,1.2657919665957782,non-inundated source
QB,SC-B,QB SC-B,01,2017-10-17,0.0044823,-22.9539814938354,-0.7069029918763015,falling,-2.697749972448399,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,-1.5178183847664206,0.4693920000000003,NA,NA,48.903131392045204,FALSE,-2.9098794007045465,0.16487961834504844,non-inundated source
QB,SC-C,QB SC-C,01,2017-10-17,0.00399967,-46.4055790052833,-0.9094441624495957,falling,-3.1138254296665053,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,-0.329292469738713,0.7101840000000004,NA,NA,33.169324891568095,FALSE,-2.9187773435476467,0.15873573972387434,non-inundated source
QB,SC-D,QB SC-D,01,2017-10-17,0.00241895,-54.007576516731305,-1.111985333023,falling,-3.5299008868848105,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,7.797058671170745,0.7924800000000002,NA,NA,28.069102708245836,FALSE,-2.9484871118101914,0.13423804868022654,non-inundated source
QB,SC-E,QB SC-E,01,2017-10-17,-0.0016214,-89.3071488726447,-1.3271853267572027,falling,-3.971981060179104,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,14.145476644255927,1.1521440000000005,NA,NA,4.386424343737172,FALSE,-3.028697711796467,-0.1174798516833357,non-inundated sink
QB,wetland_well,center,02,2017-11-01,6.519913398,30.2225389296673,-0.8014565559085938,falling,11.356158208420851,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,1.8825006509788975,1.8681594554964116,inundated
QB,SC-A,QB SC-A,02,2017-11-01,0.14585228,0.680162653522892,-0.18933835685101597,falling,5.939789730119622,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,-6.395081663592008,0.24079200000000028,NA,NA,66.48085047566799,TRUE,-1.630394577375639,0.5263860938575625,non-inundated source
QB,SC-B,QB SC-B,02,2017-11-01,-0.0041387,-19.8777517851038,-0.4350446360915008,falling,8.2203669163166,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,-1.5178183847664206,0.4693920000000003,NA,NA,52.688431956084294,FALSE,-3.0821336548106713,-0.16055406866800326,non-inundated sink
QB,SC-C,QB SC-C,02,2017-11-01,-0.0044481,-41.4480741150193,-0.7197079434005005,falling,10.706302319546296,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,-0.329292469738713,0.7101840000000004,NA,NA,38.21678338177539,FALSE,-3.088902943742156,-0.16445920281201268,non-inundated sink
QB,SC-D,QB SC-D,02,2017-11-01,-0.0024571,-47.1687964449348,-1.0043712507094966,falling,13.192237722776007,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,7.797058671170745,0.7924800000000002,NA,NA,34.378719124621426,FALSE,-3.046122817648495,-0.13494007399742589,non-inundated sink
QB,SC-E,QB SC-E,02,2017-11-01,-0.0055972,-80.46951392047,-1.3068260147253028,falling,15.833544088707598,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,14.145476644255927,1.1521440000000005,NA,NA,12.037083556666506,FALSE,-3.114452748469286,-0.1775511986142914,non-inundated sink
QB,wetland_well,center,03,2017-11-28,5.345315851050001,35.1817199393365,-0.4749377970548494,falling,-2.110429632426097,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,1.6855311421400496,1.74846841245176,inundated
QB,SC-B,QB SC-B,03,2017-11-28,0.02889153,-15.763738223823301,-0.31320274181200247,falling,-1.523564464561101,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,8.3,48.2,-1.5178183847664206,0.4693920000000003,0.4974253710832767,49.212529533198854,NA,FALSE,-2.539681407970161,0.3068481531814093,non-inundated source
QB,SC-C,QB SC-C,03,2017-11-28,-0.004881,-36.8039484284211,-0.4273278552564008,falling,-1.917509705111705,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,8.1,42,-0.329292469738713,0.7101840000000004,0.5538228448532676,43.12899437713275,NA,FALSE,-3.098451835158506,-0.1696301069430631,non-inundated sink
QB,SC-D,QB SC-D,03,2017-11-28,-0.0030078,-41.994558633018904,-0.5414529687008027,falling,-2.3114549456624047,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,8,28.3,7.797058671170745,0.7924800000000002,0.6849559146942881,29.236868715181167,NA,FALSE,-3.057773648491348,-0.14434984382073757,non-inundated sink
QB,SC-E,QB SC-E,03,2017-11-28,-0.002367,-74.732031975404,-0.6627109017353945,falling,-2.7300217637473025,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,7.8,12.8,14.145476644255927,1.1521440000000005,0.8340889845353087,13.304382656644211,NA,FALSE,-3.0442294806395402,-0.13327010891367325,non-inundated sink
QB,SC-C,QB SC-C,04,2018-01-17,0.01132454,-28.774327470312898,-0.0995246551476967,falling,18.372053010129306,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,1.5,31.275,-0.329292469738713,0.7101840000000004,0.6610728448532677,32.11569759868635,NA,FALSE,-2.791575189884877,0.2245640282118236,non-inundated source
QB,SC-D,QB SC-D,04,2018-01-17,-3.95e-4,-32.7558239901727,-0.23309229406149967,falling,20.010227495622296,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.3,23.75,7.797058671170745,0.7924800000000002,0.7304559146942882,24.536241412917054,NA,FALSE,-3.0036636438802713,-0.07337233921242782,non-inundated sink
QB,SC-E,QB SC-E,04,2018-01-17,-0.0017667,-64.2086140425237,-0.37500791040740467,falling,21.750787886458596,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.15000000000000002,16.85,14.145476644255927,1.1521440000000005,0.7935889845353087,17.513972481598042,NA,FALSE,-3.0317056250980507,-0.12088922767490441,non-inundated sink
QB,SC-C,QB SC-C,05,2018-02-08,-0.0019738,-14.8211620526804,2.743796287125001,rising,6.7968143969129,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,0.3333333333333333,50.35,-0.329292469738713,0.7101840000000004,0.4551561781866006,53.260885119697306,NA,FALSE,-3.036008583653741,-0.12543951943667417,non-inundated sink
QB,SC-D,QB SC-D,05,2018-02-08,-0.0012901,-16.259240239603102,3.8690447015238973,rising,9.0040760619971,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,0.9166666666666666,35.33333333333333,7.797058671170745,0.7924800000000002,0.593622581360955,38.67256014976257,NA,FALSE,-3.0218729841323295,-0.10886153615952017,non-inundated sink
QB,SC-E,QB SC-E,05,2018-02-08,-0.0047269,-45.0096483132084,5.064621141822691,rising,11.349291581148996,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,1.1333333333333333,23.916666666666668,14.145476644255927,1.1521440000000005,0.6774223178686416,29.588392679099396,NA,FALSE,-3.095042241858018,-0.16782583045668475,non-inundated sink
QB,wetland_well,center,06,2018-03-08,0.32115341565000005,79.56502975510705,2.324076426388899,rising,5.854614978935146,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.9911397825779958,0.6848111903655855,inundated
QB,SC-D,QB SC-D,06,2018-03-08,-2.8e-4,-1.22174680781942,2.24406923888188,rising,5.455436388005411,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,NA,9.966666666666667,68.3,7.797058671170745,0.7924800000000002,0.28495591469428816,70.56106477904146,NA,FALSE,-3.001348012339627,-0.0654213262037718,non-inundated sink
QB,SC-E,QB SC-E,06,2018-03-08,-0.0016171,-29.744637762264098,2.190096732425701,rising,6.747061455848403,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,NA,11.166666666666666,30.2,14.145476644255927,1.1521440000000005,0.6600889845353086,31.39002783051993,NA,FALSE,-3.028608833471868,-0.11737590641162182,non-inundated sink
QB,wetland_well,center,07,2018-04-11,0.4867685901,70.2253918507089,-0.4584137097221941,falling,-2.4427250972222083,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.6221882082631582,0.7866366600299912,inundated
QB,SC-C,QB SC-C,07,2018-04-11,0.20393472,-6.3361616671131,-0.30276179091719957,falling,-1.64903083566821,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,10.1,68.3,-0.329292469738713,0.7101840000000004,0.2908228448532677,70.13595990376588,NA,FALSE,-1.3706780528697997,0.5886137328259319,non-inundated source
QB,SC-D,QB SC-D,07,2018-04-11,0.01292819,-9.8658172606503,-0.4004135550423289,falling,-2.2535903498100396,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,10.7,68.3,7.797058671170745,0.7924800000000002,0.28495591469428816,70.56106477904146,NA,FALSE,-2.76576104397357,0.2346997221033371,non-inundated source
QB,SC-E,QB SC-E,07,2018-04-11,-0.0020293,-40.8385263287836,-0.5041685544253056,falling,-2.895934833585798,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,10.966666666666667,22.4,14.145476644255927,1.1521440000000005,0.7380889845353087,23.282669649127367,NA,FALSE,-3.0371648711210164,-0.12660438612600805,non-inundated sink
QB,wetland_well,center,08,2018-05-02,1.39044815595,71.55278049445896,-0.8237248590277346,falling,-1.4717958666666533,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,0.3649542845789166,1.1161389572173892,inundated
QB,SC-C,QB SC-C,08,2018-05-02,0.15927459,-5.3455025896269,-0.53645270539233,falling,-0.8456224432470503,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,24.866666666666667,68.3,-0.329292469738713,0.7101840000000004,0.2908228448532677,70.13595990376588,NA,FALSE,-1.5641080615826022,0.5420618362386067,non-inundated source
QB,SC-D,QB SC-D,08,2018-05-02,0.02745559,-8.63954375711854,-0.7659106367983304,falling,-1.35196783006307,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,24.433333333333334,68.3,7.797058671170745,0.7924800000000002,0.28495591469428816,70.56106477904146,NA,FALSE,-2.558050539126633,0.3016779676213016,non-inundated source
QB,SC-E,QB SC-E,08,2018-05-02,-0.0019407,-39.3619124975784,-1.009709688917198,falling,-1.8899598035551008,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,24.066666666666666,26.03333333333333,14.145476644255927,1.1521440000000005,0.7017556512019757,27.059174101143526,NA,FALSE,-3.0353196139068115,-0.12473436925564146,non-inundated sink
QB,wetland_well,center,09,2018-06-26,6.1326629928,60.31213784168115,-1.6074221673611007,falling,-2.402308070138851,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,1.821749083640527,1.8304155637813668,inundated
QB,SC-C,QB SC-C,09,2018-06-26,3.17710552,-13.6045736879665,-1.0739129142351,falling,-1.9425533863281004,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,24.325000000000003,68.3,-0.329292469738713,0.7101840000000004,0.2908228448532677,70.13595990376588,NA,FALSE,1.1715856116365533,1.4700898521288288,non-inundated source
QB,SC-D,QB SC-D,09,2018-06-26,0.02757769,-18.7954489871935,-1.5341367645204969,falling,-2.223679051766201,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,23.833333333333332,58,7.797058671170745,0.7924800000000002,0.38795591469428814,59.92008429259744,NA,FALSE,-2.556475393129012,0.3021245119079451,non-inundated source
QB,SC-E,QB SC-E,09,2018-06-26,-0.0036264,-51.5332039926221,-2.0231246054486007,falling,-2.5223750712940998,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,23.633333333333333,22.766666666666666,14.145476644255927,1.1521440000000005,0.7344223178686416,23.663784777312525,NA,FALSE,-3.0710249471894704,-0.15363561457142538,non-inundated sink
QB,wetland_well,center,10,2018-07-22,0.15040830195000002,39.5895685770978,22.36453090625,rising,17.4833295451389,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.6073984837332898,0.5318109429018854,inundated
